time,T_out,T_in,Q_solar_total,Cooling_Load_W,Heating_Load_W,SDI,Mask_Target
2023-01-31 01:00:00,12.630064157781568,14.350169750116848,8075.415801970616,0.0,44339.867801082975,-8075.415801970616,0
2023-01-31 02:00:00,12.630064157781568,19.350169750116848,8163.402362018301,0.0,5099.867801082977,-8163.402362018301,0
2023-01-31 03:00:00,12.630064157781568,14.350169750116848,7433.240813900431,0.0,44339.867801082975,-7433.240813900431,0
2023-01-31 04:00:00,12.630064157781568,19.350169750116848,5495.789640981679,0.0,5099.867801082977,-5495.789640981679,0
2023-01-31 05:00:00,12.630064157781568,14.350169750116848,3379.352647720127,0.0,44339.867801082975,-3379.352647720127,0
2023-01-31 06:00:00,12.630064157781568,19.350169750116848,6588.173812261504,0.0,5099.867801082977,-6588.173812261504,0
2023-01-31 07:00:00,12.630064157781568,14.350169750116848,8112.475924230824,0.0,44339.867801082975,-8112.475924230824,0
2023-01-31 08:00:00,12.630064157781568,19.350169750116848,29497.512486664946,0.0,5099.867801082977,-29497.512486664946,0
2023-01-31 09:00:00,12.630064157781568,14.350169750116848,26753.189775718263,0.0,44339.867801082975,-26753.189775718263,0
2023-01-31 10:00:00,12.630064157781568,19.350169750116848,20296.372855350222,0.0,5099.867801082977,-20296.372855350222,0
2023-01-31 11:00:00,12.630064157781568,14.350169750116848,11959.842424766026,0.0,44339.867801082975,-11959.842424766026,0
2023-01-31 12:00:00,12.630064157781568,19.350169750116848,4594.858498031006,0.0,5099.867801082977,-4594.858498031006,0
2023-01-31 13:00:00,12.630064157781568,14.350169750116848,4339.642509220822,0.0,44339.867801082975,-4339.642509220822,0
2023-01-31 14:00:00,12.630064157781568,19.350169750116848,3815.331103463506,0.0,5099.867801082977,-3815.331103463506,0
2023-01-31 15:00:00,12.630064157781568,14.350169750116848,4181.152011102204,0.0,44339.867801082975,-4181.152011102204,0
