time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-01-01 00:00:00,25.086066780779174,22.0,8501.992948390141,0.0,0.0,0
2023-01-01 01:00:00,25.086066780779174,27.0,21287.08677375296,23544.0,21287.08677375296,1
2023-01-01 02:00:00,25.086066780779174,22.0,33479.16930527186,0.0,0.0,0
2023-01-01 03:00:00,25.086066780779174,27.0,41881.12469098778,23544.0,41881.12469098778,1
2023-01-01 04:00:00,25.086066780779174,22.0,44922.52140942241,0.0,0.0,0
2023-01-01 05:00:00,25.086066780779174,27.0,50119.97461271116,23544.0,50119.97461271116,1
2023-01-01 06:00:00,25.086066780779174,22.0,57022.11737378615,0.0,0.0,0
2023-01-01 07:00:00,25.086066780779174,27.0,57982.31671403861,23544.0,57982.31671403861,1
2023-01-01 08:00:00,25.086066780779174,22.0,52366.954055655355,0.0,0.0,0
2023-01-01 09:00:00,25.086066780779174,27.0,41987.910193074815,23544.0,41987.910193074815,1
2023-01-01 10:00:00,25.086066780779174,22.0,12444.627070847948,0.0,0.0,0
2023-01-01 11:00:00,25.086066780779174,27.0,11372.152070520684,23544.0,11372.152070520684,1
2023-01-01 12:00:00,25.086066780779174,22.0,9939.774523739512,0.0,0.0,0
2023-01-01 13:00:00,25.086066780779174,27.0,8235.259251528581,23544.0,8235.259251528581,1
2023-01-01 14:00:00,25.086066780779174,22.0,6370.713138648037,0.0,0.0,0
2023-01-01 15:00:00,25.086066780779174,27.0,4326.955977767799,23544.0,4326.955977767799,1
2023-01-01 16:00:00,25.086066780779174,22.0,1815.6534761442254,0.0,0.0,0
2023-01-01 17:00:00,25.086066780779174,27.0,2126.179651919817,23544.0,2126.179651919817,1
2023-01-01 18:00:00,25.086066780779174,22.0,4560.064739246575,0.0,0.0,0
2023-01-01 19:00:00,25.086066780779174,27.0,6572.9949418341,23544.0,6572.9949418341,1
2023-01-01 20:00:00,25.086066780779174,22.0,8421.88054531376,0.0,0.0,0
2023-01-01 21:00:00,25.086066780779174,27.0,10102.99561778881,23544.0,10102.99561778881,1
2023-01-01 22:00:00,25.086066780779174,22.0,11500.051409787071,0.0,0.0,0
2023-01-01 23:00:00,25.086066780779174,27.0,12533.212144805337,23544.0,12533.212144805337,1
2023-01-02 00:00:00,25.17210805811373,22.0,8498.43111457085,0.0,0.0,0
2023-01-02 01:00:00,25.17210805811373,27.0,21267.400069398474,23544.0,21267.400069398474,1
2023-01-02 02:00:00,25.17210805811373,22.0,33458.192993121695,0.0,0.0,0
2023-01-02 03:00:00,25.17210805811373,27.0,41870.6915150051,23544.0,41870.6915150051,1
2023-01-02 04:00:00,25.17210805811373,22.0,44914.026599424586,0.0,0.0,0
2023-01-02 05:00:00,25.17210805811373,27.0,50022.672458089575,23544.0,50022.672458089575,1
2023-01-02 06:00:00,25.17210805811373,22.0,56935.39261028604,0.0,0.0,0
2023-01-02 07:00:00,25.17210805811373,27.0,57920.538950649985,23544.0,57920.538950649985,1
2023-01-02 08:00:00,25.17210805811373,22.002033947848616,52326.20975784102,0.0,0.0,0
2023-01-02 09:00:00,25.17210805811373,27.002033947848616,41960.78352757544,23559.96242271594,41960.78352757544,1
2023-01-02 10:00:00,25.17210805811373,22.002033947848616,12439.37685929673,0.0,0.0,0
2023-01-02 11:00:00,25.17210805811373,27.002033947848616,11363.765409924432,23559.96242271594,11363.765409924432,1
2023-01-02 12:00:00,25.17210805811373,22.002033947848616,9926.486374857206,0.0,0.0,0
2023-01-02 13:00:00,25.17210805811373,27.002033947848616,8215.473360805821,23559.96242271594,8215.473360805821,1
2023-01-02 14:00:00,25.17210805811373,22.002033947848616,6344.343244777834,0.0,0.0,0
2023-01-02 15:00:00,25.17210805811373,27.002033947848616,4296.721038790734,23559.96242271594,4296.721038790734,1
2023-01-02 16:00:00,25.17210805811373,22.002033947848616,1786.9493398145248,0.0,0.0,0
2023-01-02 17:00:00,25.17210805811373,27.002033947848616,2053.116773153342,23559.96242271594,2053.116773153342,1
2023-01-02 18:00:00,25.17210805811373,22.002033947848616,4495.805930139587,0.0,0.0,0
2023-01-02 19:00:00,25.17210805811373,27.002033947848616,6516.562983952497,23559.96242271594,6516.562983952497,1
2023-01-02 20:00:00,25.17210805811373,22.002033947848616,8374.086968931504,0.0,0.0,0
2023-01-02 21:00:00,25.17210805811373,27.002033947848616,10065.063786134948,23559.96242271594,10065.063786134948,1
2023-01-02 22:00:00,25.17210805811373,22.002033947848616,11472.221043614776,0.0,0.0,0
2023-01-02 23:00:00,25.17210805811373,27.002033947848616,12514.35211126743,23559.96242271594,12514.35211126743,1
2023-01-03 00:00:00,25.25809833611627,22.002033947848616,8494.06960247835,0.0,0.0,0
2023-01-03 01:00:00,25.25809833611627,27.002033947848616,21245.748710635547,23559.96242271594,21245.748710635547,1
2023-01-03 02:00:00,25.25809833611627,22.002033947848616,33434.174937612006,0.0,0.0,0
2023-01-03 03:00:00,25.25809833611627,27.002033947848616,41856.18146452264,23559.96242271594,41856.18146452264,1
2023-01-03 04:00:00,25.25809833611627,22.002033947848616,44900.5982847697,0.0,0.0,0
2023-01-03 05:00:00,25.25809833611627,27.002033947848616,49920.89661673516,23559.96242271594,49920.89661673516,1
2023-01-03 06:00:00,25.25809833611627,22.002033947848616,56843.972342040106,0.0,0.0,0
2023-01-03 07:00:00,25.25809833611627,27.002033947848616,57853.734674919564,23559.96242271594,57853.734674919564,1
2023-01-03 08:00:00,25.25809833611627,22.257074101285426,52280.22391890852,0.0,0.0,0
2023-01-03 09:00:00,25.25809833611627,27.257074101285426,41928.59051625235,25561.51754688802,41928.59051625235,1
2023-01-03 10:00:00,25.25809833611627,22.257074101285426,12432.93981805746,0.0,0.0,0
2023-01-03 11:00:00,25.25809833611627,27.257074101285426,11353.621124468398,25561.51754688802,11353.621124468398,1
2023-01-03 12:00:00,25.25809833611627,22.257074101285426,9910.748980095752,0.0,0.0,0
2023-01-03 13:00:00,25.25809833611627,27.257074101285426,8192.49061387225,25561.51754688802,8192.49061387225,1
2023-01-03 14:00:00,25.25809833611627,22.257074101285426,6314.061760545986,0.0,0.0,0
2023-01-03 15:00:00,25.25809833611627,27.257074101285426,4261.968669342836,25561.51754688802,4261.968669342836,1
2023-01-03 16:00:00,25.25809833611627,22.257074101285426,1753.2593454887942,0.0,0.0,0
2023-01-03 17:00:00,25.25809833611627,27.257074101285426,1975.5836708852457,25561.51754688802,1975.5836708852457,1
2023-01-03 18:00:00,25.25809833611627,22.257074101285426,4427.357885794347,0.0,0.0,0
2023-01-03 19:00:00,25.25809833611627,27.257074101285426,6456.443208545714,25561.51754688802,6456.443208545714,1
2023-01-03 20:00:00,25.25809833611627,22.257074101285426,8323.263513031676,0.0,0.0,0
2023-01-03 21:00:00,25.25809833611627,27.257074101285426,10024.807504104569,25561.51754688802,10024.807504104569,1
2023-01-03 22:00:00,25.25809833611627,22.257074101285426,11442.716927701105,0.0,0.0,0
2023-01-03 23:00:00,25.25809833611627,27.257074101285426,12494.351349066153,25561.51754688802,12494.351349066153,1
2023-01-04 00:00:00,25.3440121340116,22.257074101285426,8488.89700594811,0.0,0.0,0
2023-01-04 01:00:00,25.3440121340116,27.257074101285426,21222.122534273363,25561.51754688802,21222.122534273363,1
2023-01-04 02:00:00,25.3440121340116,22.257074101285426,33407.09423954139,0.0,0.0,0
