time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-12-17 09:00:00,23.80663616997025,27.0,22227.37710012828,23544.0,22227.37710012828,1
2023-12-17 10:00:00,23.80663616997025,22.0,6753.419394703951,0.0,0.0,0
2023-12-17 11:00:00,23.80663616997025,27.0,6157.123709129524,23544.0,6157.123709129524,1
2023-12-17 12:00:00,23.80663616997025,22.0,5371.31049569021,0.0,0.0,0
2023-12-17 13:00:00,23.80663616997025,27.0,4446.851616693917,23544.0,4446.851616693917,1
2023-12-17 14:00:00,23.80663616997025,22.0,3438.534405946367,0.0,0.0,0
2023-12-17 15:00:00,23.80663616997025,27.0,2318.044627174023,23544.0,2318.044627174023,1
2023-12-17 16:00:00,23.80663616997025,22.0,907.9546289898824,0.0,0.0,0
2023-12-17 17:00:00,23.80663616997025,27.0,1464.2593806458406,23544.0,1464.2593806458406,1
2023-12-17 18:00:00,23.80663616997025,22.0,2741.682007202239,0.0,0.0,0
2023-12-17 19:00:00,23.80663616997025,27.0,3810.372264697813,23544.0,3810.372264697813,1
2023-12-17 20:00:00,23.80663616997025,22.0,4791.951092718951,0.0,0.0,0
2023-12-17 21:00:00,23.80663616997025,27.0,5674.287049795312,23544.0,5674.287049795312,1
2023-12-17 22:00:00,23.80663616997025,22.0,6395.644939093172,0.0,0.0,0
2023-12-17 23:00:00,23.80663616997025,27.0,6919.822816742896,23544.0,6919.822816742896,1
2023-12-18 00:00:00,23.890392434979177,22.0,4621.0748591714855,0.0,0.0,0
2023-12-18 01:00:00,23.890392434979177,27.0,11127.165821966466,23544.0,11127.165821966466,1
2023-12-18 02:00:00,23.890392434979177,22.0,16861.339565914583,0.0,0.0,0
2023-12-18 03:00:00,23.890392434979177,27.0,20547.454650852924,23544.0,20547.454650852924,1
2023-12-18 04:00:00,23.890392434979177,22.0,21821.100038935576,0.0,0.0,0
2023-12-18 05:00:00,23.890392434979177,27.0,24897.924110019245,23544.0,24897.924110019245,1
2023-12-18 06:00:00,23.890392434979177,22.0,28162.153022644197,0.0,0.0,0
