time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-06-22 09:00:00,25.814035064692582,27.0,13427.637968472045,23544.0,13427.637968472045,1
2023-06-22 10:00:00,25.814035064692582,22.0,13430.612185306538,0.0,0.0,0
2023-06-22 11:00:00,25.814035064692582,27.0,10753.18682243656,23544.0,10753.18682243656,1
2023-06-22 12:00:00,25.814035064692582,22.0,7228.268740355912,0.0,0.0,0
2023-06-22 13:00:00,25.814035064692582,27.0,7412.649211064994,23544.0,7412.649211064994,1
2023-06-22 14:00:00,25.814035064692582,22.0,7408.07485592634,0.0,0.0,0
2023-06-22 15:00:00,25.814035064692582,27.0,7070.721648122262,23544.0,7070.721648122262,1
2023-06-22 16:00:00,25.814035064692582,22.0,6107.298722566166,0.0,0.0,0
2023-06-22 17:00:00,25.814035064692582,27.0,6317.254620338081,23544.0,6317.254620338081,1
2023-06-22 18:00:00,25.814035064692582,22.0,7157.0302550004235,0.0,0.0,0
2023-06-22 19:00:00,25.814035064692582,27.0,7425.4524483199275,23544.0,7425.4524483199275,1
2023-06-22 20:00:00,25.814035064692582,22.0,7394.25196839347,0.0,0.0,0
2023-06-22 21:00:00,25.814035064692582,27.0,7183.9807737870215,23544.0,7183.9807737870215,1
2023-06-22 22:00:00,25.814035064692582,22.0,3207.0367660000334,0.0,0.0,0
2023-06-22 23:00:00,25.814035064692582,27.0,2809.5557263432106,23544.0,2809.5557263432106,1
2023-06-23 00:00:00,25.728995984599372,22.0,3020.887744151976,0.0,0.0,0
2023-06-23 01:00:00,25.728995984599372,27.0,4946.488843486448,23544.0,4946.488843486448,1
2023-06-23 02:00:00,25.728995984599372,22.0,4814.074950441303,0.0,0.0,0
2023-06-23 03:00:00,25.728995984599372,27.0,2980.4264414189893,23544.0,2980.4264414189893,1
2023-06-23 04:00:00,25.728995984599372,22.0,1384.0869349862905,0.0,0.0,0
2023-06-23 05:00:00,25.728995984599372,27.0,1819.7099921768913,23544.0,1819.7099921768913,1
2023-06-23 06:00:00,25.728995984599372,22.0,3661.7537190504795,0.0,0.0,0
2023-06-23 07:00:00,25.728995984599372,27.0,7565.586070319516,23544.0,7565.586070319516,1
2023-06-23 08:00:00,25.728995984599372,22.0,11212.074579475828,0.0,0.0,0
2023-06-23 09:00:00,25.728995984599372,27.0,13410.493089203152,23544.0,13410.493089203152,1
2023-06-23 10:00:00,25.728995984599372,22.0,13417.442872839203,0.0,0.0,0
2023-06-23 11:00:00,25.728995984599372,27.0,10745.377258151697,23544.0,10745.377258151697,1
2023-06-23 12:00:00,25.728995984599372,22.0,7226.884173113586,0.0,0.0,0
2023-06-23 13:00:00,25.728995984599372,27.0,7412.023185465659,23544.0,7412.023185465659,1
2023-06-23 14:00:00,25.728995984599372,22.0,7408.422974971955,0.0,0.0,0
2023-06-23 15:00:00,25.728995984599372,27.0,7072.803137195744,23544.0,7072.803137195744,1
2023-06-23 16:00:00,25.728995984599372,22.0,6112.301459108373,0.0,0.0,0
