time,T_out,T_in,Q_solar_W,Cooling_Load_W,Heating_Load_W,Illuminance_in_lux,Occupied,DGP
2011-05-03 09:00:00+08:00,30.9,36.244912023927405,83017.43942074775,145469.55484425757,0.0,193.83163556664482,1,0.20818127171674233
2011-05-03 10:00:00+08:00,34.4,32.39283213695496,68024.85625003296,99706.8457870249,0.0,117.88269140812235,1,0.20180500017918881
2011-05-03 11:00:00+08:00,34.2,37.39283213695496,37841.79908032193,159106.8457870249,0.0,36.797894191975445,1,0.1928756969102455
2011-05-03 12:00:00+08:00,33.9,32.39283213695496,15029.939032421795,99706.8457870249,0.0,4.367433690235117,1,0.18442682216207926
2011-05-03 13:00:00+08:00,35.0,37.39283213695496,8270.551504798093,159106.8457870249,0.0,1.716848225978012,1,0.18180957281062177
2011-05-03 14:00:00+08:00,35.2,32.39283213695496,8924.98647254227,99706.8457870249,0.0,2.7870645644696994,1,0.18312071172559183
2011-05-03 15:00:00+08:00,34.4,37.39283213695496,7792.196460502335,159106.8457870249,0.0,4.851565799945827,1,0.18474718381608132
2011-05-03 16:00:00+08:00,31.6,32.39283213695496,5815.046216190231,99706.8457870249,0.0,6.968505399023892,1,0.1859006839772731
2011-05-03 17:00:00+08:00,29.1,37.39283213695496,3573.2453115425274,159106.8457870249,0.0,6.8415524161492876,1,0.1858400781959537
2011-05-03 18:00:00+08:00,28.6,32.39283213695496,670.85995068475,99706.8457870249,0.0,1.4030291235562462,1,0.18128905874394868
2011-05-03 19:00:00+08:00,28.7,37.39283213695496,0.0,159106.8457870249,0.0,0.0,1,0.18044625647846568
2011-05-03 20:00:00+08:00,28.6,32.39283213695496,0.0,99706.8457870249,0.0,0.0,1,0.18044625647846568
2011-05-03 21:00:00+08:00,28.6,37.39283213695496,0.0,159106.8457870249,0.0,0.0,1,0.18044625647846568
2011-05-03 22:00:00+08:00,28.4,32.39283213695496,0.0,99706.8457870249,0.0,0.0,0,0.18044625647846568
2011-05-03 23:00:00+08:00,27.8,37.22073931527508,0.0,157062.383065468,0.0,0.0,0,0.18044625647846568
2011-05-04 00:00:00+08:00,27.2,32.22073931527508,0.0,97662.38306546798,0.0,0.0,0,0.18044625647846568
2011-05-04 01:00:00+08:00,27.2,34.73352311236041,0.0,127514.25457484166,0.0,0.0,0,0.18044625647846568
2011-05-04 02:00:00+08:00,26.7,29.73352311236041,0.0,68114.25457484166,0.0,0.0,0,0.18044625647846568
